date,occupation,status,count
22/02/2017,Creative and multimedia,filled,27.23261232
22/02/2017,Professional services,filled,1.964174316
22/02/2017,Sales and marketing support,filled,7.398882198
22/02/2017,Software development and technology,filled,41.95653558
22/02/2017,Writing and translation,filled,13.57200148
23/02/2017,Clerical and data entry,filled,22.86121685
23/02/2017,Creative and multimedia,filled,30.73268234
23/02/2017,Professional services,filled,3.854507492
23/02/2017,Sales and marketing support,filled,16.20074605
23/02/2017,Software development and technology,filled,46.37223573
23/02/2017,Writing and translation,filled,13.54246502
24/02/2017,Clerical and data entry,filled,20.91181076
24/02/2017,Creative and multimedia,filled,26.40559156
24/02/2017,Professional services,filled,2.466294066
24/02/2017,Sales and marketing support,filled,10.55928298
24/02/2017,Software development and technology,filled,40.49448101
24/02/2017,Writing and translation,filled,12.5825302
25/02/2017,Clerical and data entry,filled,21.04472481
25/02/2017,Creative and multimedia,filled,24.88446408
25/02/2017,Professional services,filled,1.801723809
25/02/2017,Sales and marketing support,filled,5.065502183
25/02/2017,Software development and technology,filled,38.98812176
25/02/2017,Writing and translation,filled,12.44961615
26/02/2017,Clerical and data entry,filled,21.31055292
26/02/2017,Creative and multimedia,filled,19.37591506
26/02/2017,Professional services,filled,2.156161279
26/02/2017,Sales and marketing support,filled,7.546564477
26/02/2017,Software development and technology,filled,29.27062778
26/02/2017,Writing and translation,filled,10.47067361
27/02/2017,Clerical and data entry,filled,18.16492037
27/02/2017,Creative and multimedia,filled,20.4539957
27/02/2017,Professional services,filled,1.816492037
27/02/2017,Sales and marketing support,filled,6.778616624
27/02/2017,Software development and technology,filled,28.88665385
27/02/2017,Writing and translation,filled,8.181598279
28/02/2017,Clerical and data entry,filled,19.6122067
28/02/2017,Creative and multimedia,filled,23.7325423
28/02/2017,Professional services,filled,2.983182044
28/02/2017,Sales and marketing support,filled,8.920009676
28/02/2017,Software development and technology,filled,35.39944237
28/02/2017,Writing and translation,filled,10.9432569
01/03/2017,Clerical and data entry,filled,35.00070022
01/03/2017,Creative and multimedia,filled,27.0110889
01/03/2017,Professional services,filled,2.038015456
01/03/2017,Sales and marketing support,filled,10.32299133
01/03/2017,Software development and technology,filled,38.01341872
01/03/2017,Writing and translation,filled,13.21756401
02/03/2017,Clerical and data entry,filled,29.50691942
02/03/2017,Creative and multimedia,filled,26.65665143
02/03/2017,Professional services,filled,2.569671662
02/03/2017,Sales and marketing support,filled,10.83987931
02/03/2017,Software development and technology,filled,42.05991317
02/03/2017,Writing and translation,filled,12.84835831
03/03/2017,Clerical and data entry,filled,20.89704254
03/03/2017,Creative and multimedia,filled,28.84234917
03/03/2017,Professional services,filled,2.215234191
03/03/2017,Sales and marketing support,filled,10.27868665
03/03/2017,Software development and technology,filled,43.15276204
03/03/2017,Writing and translation,filled,12.7892854
04/03/2017,Clerical and data entry,filled,23.96883395
04/03/2017,Creative and multimedia,filled,24.4709537
04/03/2017,Professional services,filled,2.43675761
04/03/2017,Sales and marketing support,filled,9.806103352
04/03/2017,Software development and technology,filled,37.23070264
04/03/2017,Writing and translation,filled,11.23862146
05/03/2017,Clerical and data entry,filled,21.53207634
05/03/2017,Creative and multimedia,filled,21.78313621
05/03/2017,Professional services,filled,2.525366978
05/03/2017,Sales and marketing support,filled,7.974843088
05/03/2017,Software development and technology,filled,32.78546603
05/03/2017,Writing and translation,filled,10.36729601
06/03/2017,Clerical and data entry,filled,19.37591506
06/03/2017,Creative and multimedia,filled,19.49406088
06/03/2017,Professional services,filled,1.58020039
06/03/2017,Sales and marketing support,filled,6.88199422
06/03/2017,Software development and technology,filled,28.73897157
06/03/2017,Writing and translation,filled,9.023387271
07/03/2017,Clerical and data entry,filled,16.83577985
07/03/2017,Creative and multimedia,filled,24.55956306
07/03/2017,Professional services,filled,2.230002419
07/03/2017,Sales and marketing support,filled,8.949546132
07/03/2017,Software development and technology,filled,38.35308796
07/03/2017,Writing and translation,filled,11.22385323
08/03/2017,Clerical and data entry,filled,19.02147759
08/03/2017,Creative and multimedia,filled,27.3802946
08/03/2017,Professional services,filled,3.780666353
08/03/2017,Sales and marketing support,filled,16.48134238
08/03/2017,Software development and technology,filled,40.98183253
08/03/2017,Writing and translation,filled,13.14372287
09/03/2017,Clerical and data entry,filled,22.74307103
09/03/2017,Creative and multimedia,filled,28.20731537
09/03/2017,Professional services,filled,2.86503622
09/03/2017,Sales and marketing support,filled,6.054973455
09/03/2017,Software development and technology,filled,42.39958242
09/03/2017,Writing and translation,filled,13.97074363
10/03/2017,Clerical and data entry,filled,21.93081849
10/03/2017,Creative and multimedia,filled,31.35294792
10/03/2017,Professional services,filled,2.126624823
10/03/2017,Sales and marketing support,filled,10.89895222
10/03/2017,Software development and technology,filled,47.55369397
10/03/2017,Writing and translation,filled,14.44332693
11/03/2017,Clerical and data entry,filled,22.31479242
11/03/2017,Creative and multimedia,filled,24.32327142
11/03/2017,Professional services,filled,2.51059875
11/03/2017,Sales and marketing support,filled,9.939017404
11/03/2017,Software development and technology,filled,39.66746025
11/03/2017,Writing and translation,filled,12.43484793
12/03/2017,Clerical and data entry,filled,19.4497562
12/03/2017,Creative and multimedia,filled,20.80843317
12/03/2017,Professional services,filled,2.348148242
12/03/2017,Sales and marketing support,filled,8.934777904
12/03/2017,Software development and technology,filled,30.7622188
12/03/2017,Writing and translation,filled,10.92848868
13/03/2017,Clerical and data entry,filled,14.7977644
13/03/2017,Creative and multimedia,filled,18.90333176
13/03/2017,Professional services,filled,1.462054566
13/03/2017,Sales and marketing support,filled,6.749080169
13/03/2017,Software development and technology,filled,29.72844284
13/03/2017,Writing and translation,filled,8.403121698
14/03/2017,Clerical and data entry,filled,19.68604784
14/03/2017,Creative and multimedia,filled,27.67565916
14/03/2017,Professional services,filled,3.426228882
14/03/2017,Sales and marketing support,filled,8.521267521
14/03/2017,Software development and technology,filled,44.58528015
14/03/2017,Writing and translation,filled,12.53822552
15/03/2017,Clerical and data entry,filled,21.11856595
15/03/2017,Creative and multimedia,filled,25.3718156
15/03/2017,Professional services,filled,2.36291647
15/03/2017,Sales and marketing support,filled,11.56352248
15/03/2017,Software development and technology,filled,38.0577234
15/03/2017,Writing and translation,filled,11.99180109
16/03/2017,Clerical and data entry,filled,20.46876392
16/03/2017,Creative and multimedia,filled,27.71996384
16/03/2017,Professional services,filled,2.732122169
16/03/2017,Sales and marketing support,filled,16.49611061
16/03/2017,Software development and technology,filled,42.62110583
16/03/2017,Writing and translation,filled,15.77246744
17/03/2017,Clerical and data entry,filled,18.7113448
17/03/2017,Creative and multimedia,filled,28.78327625
17/03/2017,Professional services,filled,1.890333176
17/03/2017,Sales and marketing support,filled,6.704775485
17/03/2017,Software development and technology,filled,42.25190014
17/03/2017,Writing and translation,filled,12.93696768
18/03/2017,Clerical and data entry,filled,18.8147224
18/03/2017,Creative and multimedia,filled,25.72625307
18/03/2017,Professional services,filled,2.141393051
18/03/2017,Sales and marketing support,filled,10.97279336
18/03/2017,Software development and technology,filled,40.68646797
18/03/2017,Writing and translation,filled,12.15425159
19/03/2017,Clerical and data entry,filled,18.25352973
19/03/2017,Creative and multimedia,filled,20.6164462
19/03/2017,Professional services,filled,1.978942544
19/03/2017,Sales and marketing support,filled,8.38835347
19/03/2017,Software development and technology,filled,31.64831248
19/03/2017,Writing and translation,filled,10.4116007
20/03/2017,Clerical and data entry,filled,13.77875667
20/03/2017,Creative and multimedia,filled,18.75564948
20/03/2017,Professional services,filled,1.624505073
20/03/2017,Sales and marketing support,filled,6.409410926
20/03/2017,Software development and technology,filled,28.90142208
20/03/2017,Writing and translation,filled,8.358817014
21/03/2017,Clerical and data entry,filled,18.00246986
21/03/2017,Creative and multimedia,filled,24.48572192
21/03/2017,Professional services,filled,3.101327867
21/03/2017,Sales and marketing support,filled,8.74279094
21/03/2017,Software development and technology,filled,35.56189288
21/03/2017,Writing and translation,filled,10.07193146
22/03/2017,Clerical and data entry,filled,18.47505315
22/03/2017,Creative and multimedia,filled,28.45837524
22/03/2017,Professional services,filled,2.141393051
22/03/2017,Sales and marketing support,filled,10.54451475
22/03/2017,Software development and technology,filled,43.37428546
22/03/2017,Writing and translation,filled,14.72392326
23/03/2017,Clerical and data entry,filled,19.73035253
23/03/2017,Creative and multimedia,filled,27.63135448
23/03/2017,Professional services,filled,3.278546603
23/03/2017,Sales and marketing support,filled,16.8062434
23/03/2017,Software development and technology,filled,43.30044432
23/03/2017,Writing and translation,filled,14.44332693
24/03/2017,Clerical and data entry,filled,20.83796962
24/03/2017,Creative and multimedia,filled,28.05963309
24/03/2017,Professional services,filled,2.909340904
24/03/2017,Sales and marketing support,filled,6.143582823
24/03/2017,Software development and technology,filled,43.58104065
24/03/2017,Writing and translation,filled,14.26610819
25/03/2017,Clerical and data entry,filled,18.28306619
25/03/2017,Creative and multimedia,filled,25.22413332
25/03/2017,Professional services,filled,1.831260265
25/03/2017,Sales and marketing support,filled,10.02762677
25/03/2017,Software development and technology,filled,39.29825455
25/03/2017,Writing and translation,filled,12.83359008
26/03/2017,Clerical and data entry,filled,14.90114199
26/03/2017,Creative and multimedia,filled,20.36538633
26/03/2017,Professional services,filled,2.08232014
26/03/2017,Sales and marketing support,filled,7.797624352
26/03/2017,Software development and technology,filled,31.61877602
26/03/2017,Writing and translation,filled,10.20484551
27/03/2017,Clerical and data entry,filled,12.90743122
27/03/2017,Creative and multimedia,filled,16.73240226
27/03/2017,Professional services,filled,2.08232014
27/03/2017,Sales and marketing support,filled,5.87775472
27/03/2017,Software development and technology,filled,27.32122169
27/03/2017,Writing and translation,filled,7.709014985
28/03/2017,Clerical and data entry,filled,14.01504832
28/03/2017,Creative and multimedia,filled,23.23042255
28/03/2017,Professional services,filled,1.565432162
28/03/2017,Sales and marketing support,filled,8.979082587
28/03/2017,Software development and technology,filled,34.0407654
28/03/2017,Writing and translation,filled,10.55928298
29/03/2017,Clerical and data entry,filled,18.01723809
29/03/2017,Creative and multimedia,filled,29.37400537
29/03/2017,Professional services,filled,3.972653316
29/03/2017,Sales and marketing support,filled,11.28292615
29/03/2017,Software development and technology,filled,46.50514978
29/03/2017,Writing and translation,filled,13.67537907
30/03/2017,Clerical and data entry,filled,18.69657657
30/03/2017,Creative and multimedia,filled,27.26214878
30/03/2017,Professional services,filled,3.603447617
30/03/2017,Sales and marketing support,filled,15.92014972
30/03/2017,Software development and technology,filled,45.55998319
30/03/2017,Writing and translation,filled,13.82306135
31/03/2017,Clerical and data entry,filled,31.20526564
31/03/2017,Creative and multimedia,filled,25.65241193
31/03/2017,Professional services,filled,8.225902963
31/03/2017,Sales and marketing support,filled,12.90743122
31/03/2017,Software development and technology,filled,39.15057227
31/03/2017,Writing and translation,filled,23.52578711
01/04/2017,Clerical and data entry,filled,15.84630858
01/04/2017,Creative and multimedia,filled,24.91400053
01/04/2017,Professional services,filled,1.447286338
01/04/2017,Sales and marketing support,filled,4.533845978
01/04/2017,Software development and technology,filled,38.08725986
01/04/2017,Writing and translation,filled,5.109806867
02/04/2017,Clerical and data entry,filled,19.67127962
02/04/2017,Creative and multimedia,filled,21.96035495
02/04/2017,Professional services,filled,1.727882669
02/04/2017,Sales and marketing support,filled,9.998090315
02/04/2017,Software development and technology,filled,31.70738539
02/04/2017,Writing and translation,filled,10.05716323
03/04/2017,Clerical and data entry,filled,18.076311
03/04/2017,Creative and multimedia,filled,18.48982138
03/04/2017,Professional services,filled,1.919869632
03/04/2017,Sales and marketing support,filled,7.561332705
03/04/2017,Software development and technology,filled,28.14824245
03/04/2017,Writing and translation,filled,9.46643411
04/04/2017,Clerical and data entry,filled,14.97498313
04/04/2017,Creative and multimedia,filled,23.06797204
04/04/2017,Professional services,filled,2.805963309
04/04/2017,Sales and marketing support,filled,10.21961373
04/04/2017,Software development and technology,filled,34.61672629
04/04/2017,Writing and translation,filled,11.20908501
05/04/2017,Clerical and data entry,filled,18.00992164
05/04/2017,Creative and multimedia,filled,29.37848374
05/04/2017,Professional services,filled,3.966656928
05/04/2017,Sales and marketing support,filled,11.28383754
05/04/2017,Software development and technology,filled,46.50763481
05/04/2017,Writing and translation,filled,13.68185118
06/04/2017,Clerical and data entry,filled,17.82525112
06/04/2017,Creative and multimedia,filled,28.66513043
06/04/2017,Professional services,filled,2.348148242
06/04/2017,Sales and marketing support,filled,12.02133754
06/04/2017,Software development and technology,filled,46.54945447
06/04/2017,Writing and translation,filled,15.38849351
07/04/2017,Clerical and data entry,filled,21.94558672
07/04/2017,Creative and multimedia,filled,31.26433855
07/04/2017,Professional services,filled,3.352387742
07/04/2017,Sales and marketing support,filled,14.3251811
07/04/2017,Software development and technology,filled,52.72257375
07/04/2017,Writing and translation,filled,19.24300101
08/04/2017,Clerical and data entry,filled,22.07850077
08/04/2017,Creative and multimedia,filled,32.01751817
08/04/2017,Professional services,filled,3.101327867
08/04/2017,Sales and marketing support,filled,14.57624098
08/04/2017,Software development and technology,filled,49.42925892
08/04/2017,Writing and translation,filled,18.23876151
09/04/2017,Clerical and data entry,filled,17.35266783
09/04/2017,Creative and multimedia,filled,18.91809999
09/04/2017,Professional services,filled,2.244770647
09/04/2017,Sales and marketing support,filled,7.339809286
09/04/2017,Software development and technology,filled,30.68837766
09/04/2017,Writing and translation,filled,9.717493984
10/04/2017,Clerical and data entry,filled,16.31889187
10/04/2017,Creative and multimedia,filled,22.40340178
10/04/2017,Professional services,filled,2.43675761
10/04/2017,Sales and marketing support,filled,8.38835347
10/04/2017,Software development and technology,filled,34.09983831
10/04/2017,Writing and translation,filled,12.36100679
11/04/2017,Clerical and data entry,filled,18.51935784
11/04/2017,Creative and multimedia,filled,29.93519803
11/04/2017,Professional services,filled,3.0127185
11/04/2017,Sales and marketing support,filled,13.04034527
11/04/2017,Software development and technology,filled,49.28157664
11/04/2017,Writing and translation,filled,18.51935784
12/04/2017,Clerical and data entry,filled,21.38439406
12/04/2017,Creative and multimedia,filled,35.29606478
12/04/2017,Professional services,filled,3.618215845
12/04/2017,Sales and marketing support,filled,15.99399086
12/04/2017,Software development and technology,filled,61.76072924
12/04/2017,Writing and translation,filled,23.6291647
19/04/2017,Clerical and data entry,filled,21.38598593
19/04/2017,Creative and multimedia,filled,35.29727858
19/04/2017,Professional services,filled,3.613267965
19/04/2017,Sales and marketing support,filled,15.99758298
19/04/2017,Software development and technology,filled,61.76579915
19/04/2017,Writing and translation,filled,23.62839797
20/04/2017,Clerical and data entry,filled,23.54055534
20/04/2017,Creative and multimedia,filled,34.49858047
20/04/2017,Professional services,filled,3.278546603
20/04/2017,Sales and marketing support,filled,15.63955339
20/04/2017,Software development and technology,filled,60.74172152
20/04/2017,Writing and translation,filled,21.42869874
21/04/2017,Clerical and data entry,filled,19.6122067
21/04/2017,Creative and multimedia,filled,33.71586439
21/04/2017,Professional services,filled,3.485301794
21/04/2017,Sales and marketing support,filled,15.63955339
21/04/2017,Software development and technology,filled,55.88297452
21/04/2017,Writing and translation,filled,19.40545151
22/04/2017,Clerical and data entry,filled,22.90552153
22/04/2017,Creative and multimedia,filled,29.86135689
22/04/2017,Professional services,filled,3.618215845
22/04/2017,Sales and marketing support,filled,13.3209416
22/04/2017,Software development and technology,filled,50.90608171
22/04/2017,Writing and translation,filled,17.63326416
23/04/2017,Clerical and data entry,filled,19.49406088
23/04/2017,Creative and multimedia,filled,22.71353457
23/04/2017,Professional services,filled,2.466294066
23/04/2017,Sales and marketing support,filled,8.993850815
23/04/2017,Software development and technology,filled,37.85096821
23/04/2017,Writing and translation,filled,12.30193387
24/04/2017,Clerical and data entry,filled,18.7113448
24/04/2017,Creative and multimedia,filled,22.27048773
24/04/2017,Professional services,filled,2.525366978
24/04/2017,Sales and marketing support,filled,8.757559168
24/04/2017,Software development and technology,filled,36.83196048
24/04/2017,Writing and translation,filled,12.83359008
25/04/2017,Clerical and data entry,filled,23.93929749
25/04/2017,Creative and multimedia,filled,33.90785135
25/04/2017,Professional services,filled,3.529606478
25/04/2017,Sales and marketing support,filled,15.03405604
25/04/2017,Software development and technology,filled,57.90622175
25/04/2017,Writing and translation,filled,19.64174316
26/04/2017,Clerical and data entry,filled,25.88870358
26/04/2017,Creative and multimedia,filled,33.99646072
26/04/2017,Professional services,filled,3.308083059
26/04/2017,Sales and marketing support,filled,15.15220187
26/04/2017,Software development and technology,filled,57.31549263
26/04/2017,Writing and translation,filled,21.23671178
27/04/2017,Clerical and data entry,filled,52.05800349
27/04/2017,Creative and multimedia,filled,34.55765338
27/04/2017,Professional services,filled,3.219473691
27/04/2017,Sales and marketing support,filled,13.94120718
27/04/2017,Software development and technology,filled,54.62767515
27/04/2017,Writing and translation,filled,19.80419367
28/04/2017,Clerical and data entry,filled,9.348288286
28/04/2017,Creative and multimedia,filled,33.59771856
28/04/2017,Professional services,filled,3.44099711
28/04/2017,Sales and marketing support,filled,15.25557946
28/04/2017,Software development and technology,filled,55.77959693
28/04/2017,Writing and translation,filled,19.00670936
29/04/2017,Clerical and data entry,filled,22.38863356
29/04/2017,Creative and multimedia,filled,30.90990108
29/04/2017,Professional services,filled,3.352387742
29/04/2017,Sales and marketing support,filled,11.50444957
29/04/2017,Software development and technology,filled,51.39343323
29/04/2017,Writing and translation,filled,17.82525112
30/04/2017,Clerical and data entry,filled,18.28306619
30/04/2017,Creative and multimedia,filled,21.97512317
30/04/2017,Professional services,filled,2.481062294
30/04/2017,Sales and marketing support,filled,8.698486257
30/04/2017,Software development and technology,filled,38.94381708
30/04/2017,Writing and translation,filled,11.66690007
01/05/2017,Clerical and data entry,filled,28.4879117
01/05/2017,Creative and multimedia,filled,21.69452684
01/05/2017,Professional services,filled,2.732122169
01/05/2017,Sales and marketing support,filled,9.067691955
01/05/2017,Software development and technology,filled,37.95434581
01/05/2017,Writing and translation,filled,13.4243192
02/05/2017,Clerical and data entry,filled,9.74703044
02/05/2017,Creative and multimedia,filled,33.4057316
02/05/2017,Professional services,filled,3.219473691
02/05/2017,Sales and marketing support,filled,14.72392326
02/05/2017,Software development and technology,filled,53.0179383
02/05/2017,Writing and translation,filled,18.38644379
03/05/2017,Clerical and data entry,filled,19.75988898
03/05/2017,Creative and multimedia,filled,31.35294792
03/05/2017,Professional services,filled,2.86503622
03/05/2017,Sales and marketing support,filled,14.47286338
03/05/2017,Software development and technology,filled,69.0857703
03/05/2017,Writing and translation,filled,17.52988656
04/05/2017,Clerical and data entry,filled,22.00465963
04/05/2017,Creative and multimedia,filled,37.4226896
04/05/2017,Professional services,filled,4.061262683
04/05/2017,Sales and marketing support,filled,17.3378996
04/05/2017,Software development and technology,filled,43.03461622
04/05/2017,Writing and translation,filled,22.77260748
05/05/2017,Clerical and data entry,filled,21.34008937
05/05/2017,Creative and multimedia,filled,32.87407539
05/05/2017,Professional services,filled,3.322851286
05/05/2017,Sales and marketing support,filled,15.09312895
05/05/2017,Software development and technology,filled,58.33450036
05/05/2017,Writing and translation,filled,19.27253746
06/05/2017,Clerical and data entry,filled,20.58690975
06/05/2017,Creative and multimedia,filled,33.08083059
06/05/2017,Professional services,filled,3.51483825
06/05/2017,Sales and marketing support,filled,13.63107439
06/05/2017,Software development and technology,filled,55.57284174
06/05/2017,Writing and translation,filled,17.8104829
07/05/2017,Clerical and data entry,filled,18.85902708
07/05/2017,Creative and multimedia,filled,22.12280545
07/05/2017,Professional services,filled,2.776426853
07/05/2017,Sales and marketing support,filled,9.555043477
07/05/2017,Software development and technology,filled,36.77288757
07/05/2017,Writing and translation,filled,11.96226463
08/05/2017,Clerical and data entry,filled,14.35471756
08/05/2017,Creative and multimedia,filled,22.41817001
08/05/2017,Professional services,filled,2.643512801
08/05/2017,Sales and marketing support,filled,9.968553859
08/05/2017,Software development and technology,filled,36.19692668
08/05/2017,Writing and translation,filled,11.6816683
09/05/2017,Clerical and data entry,filled,21.39916229
09/05/2017,Creative and multimedia,filled,35.26652832
09/05/2017,Professional services,filled,4.858746992
09/05/2017,Sales and marketing support,filled,14.97498313
09/05/2017,Software development and technology,filled,62.44006773
09/05/2017,Writing and translation,filled,19.68604784
10/05/2017,Clerical and data entry,filled,26.27267751
10/05/2017,Creative and multimedia,filled,34.94162731
10/05/2017,Professional services,filled,2.968413816
10/05/2017,Sales and marketing support,filled,16.89485276
10/05/2017,Software development and technology,filled,76.61756655
10/05/2017,Writing and translation,filled,19.21346455
11/05/2017,Clerical and data entry,filled,26.21360459
11/05/2017,Creative and multimedia,filled,34.88255439
11/05/2017,Professional services,filled,2.909340904
11/05/2017,Sales and marketing support,filled,16.08260023
11/05/2017,Software development and technology,filled,74.35802768
11/05/2017,Writing and translation,filled,20.3506181
12/05/2017,Clerical and data entry,filled,26.65665143
12/05/2017,Creative and multimedia,filled,34.46904401
12/05/2017,Professional services,filled,3.51483825
12/05/2017,Sales and marketing support,filled,17.30836315
12/05/2017,Software development and technology,filled,57.2416515
12/05/2017,Writing and translation,filled,20.40969101
13/05/2017,Clerical and data entry,filled,25.77055776
13/05/2017,Creative and multimedia,filled,32.34241919
13/05/2017,Professional services,filled,3.263778375
13/05/2017,Sales and marketing support,filled,14.04458477
13/05/2017,Software development and technology,filled,49.38495423
13/05/2017,Writing and translation,filled,18.32737087
14/05/2017,Clerical and data entry,filled,20.6164462
14/05/2017,Creative and multimedia,filled,21.41393051
14/05/2017,Professional services,filled,2.274307103
14/05/2017,Sales and marketing support,filled,9.31875183
14/05/2017,Software development and technology,filled,33.24328109
14/05/2017,Writing and translation,filled,11.07617095
15/05/2017,Clerical and data entry,filled,17.72187353
15/05/2017,Creative and multimedia,filled,22.55108406
15/05/2017,Professional services,filled,2.318611787
15/05/2017,Sales and marketing support,filled,8.979082587
15/05/2017,Software development and technology,filled,35.28129655
15/05/2017,Writing and translation,filled,12.39054324
16/05/2017,Clerical and data entry,filled,23.79161521
16/05/2017,Creative and multimedia,filled,34.55765338
16/05/2017,Professional services,filled,3.987421544
16/05/2017,Sales and marketing support,filled,15.66908984
16/05/2017,Software development and technology,filled,54.05171426
16/05/2017,Writing and translation,filled,20.55737329
17/05/2017,Clerical and data entry,filled,26.93724776
17/05/2017,Creative and multimedia,filled,35.20745541
17/05/2017,Professional services,filled,2.584439889
17/05/2017,Sales and marketing support,filled,17.0720715
17/05/2017,Software development and technology,filled,58.0391358
17/05/2017,Writing and translation,filled,21.39916229
18/05/2017,Clerical and data entry,filled,23.67346939
18/05/2017,Creative and multimedia,filled,33.53864565
18/05/2017,Professional services,filled,4.282786103
18/05/2017,Sales and marketing support,filled,16.40750124
18/05/2017,Software development and technology,filled,55.63191465
18/05/2017,Writing and translation,filled,20.27677696
19/05/2017,Clerical and data entry,filled,24.79585471
19/05/2017,Creative and multimedia,filled,34.57242161
19/05/2017,Professional services,filled,3.189937235
19/05/2017,Sales and marketing support,filled,16.15644137
19/05/2017,Software development and technology,filled,59.22059404
19/05/2017,Writing and translation,filled,21.26624823
20/05/2017,Clerical and data entry,filled,22.84644862
20/05/2017,Creative and multimedia,filled,29.90566158
20/05/2017,Professional services,filled,4.711064713
20/05/2017,Sales and marketing support,filled,13.55723325
20/05/2017,Software development and technology,filled,48.79422511
20/05/2017,Writing and translation,filled,16.54041529
21/05/2017,Clerical and data entry,filled,22.3590971
21/05/2017,Creative and multimedia,filled,21.29578469
21/05/2017,Professional services,filled,2.259538875
21/05/2017,Sales and marketing support,filled,8.905241448
21/05/2017,Software development and technology,filled,34.01122895
21/05/2017,Writing and translation,filled,11.0466345
22/05/2017,Clerical and data entry,filled,19.70081607
22/05/2017,Creative and multimedia,filled,21.75359976
22/05/2017,Professional services,filled,2.185697735
22/05/2017,Sales and marketing support,filled,8.801863852
22/05/2017,Software development and technology,filled,34.33612996
22/05/2017,Writing and translation,filled,11.06140273
23/05/2017,Clerical and data entry,filled,22.4624747
23/05/2017,Creative and multimedia,filled,35.62096579
23/05/2017,Professional services,filled,2.879804448
23/05/2017,Sales and marketing support,filled,15.40326174
23/05/2017,Software development and technology,filled,58.34926859
23/05/2017,Writing and translation,filled,19.37591506
24/05/2017,Clerical and data entry,filled,20.8232014
24/05/2017,Creative and multimedia,filled,33.89308312
24/05/2017,Professional services,filled,2.924109132
24/05/2017,Sales and marketing support,filled,14.88637376
24/05/2017,Software development and technology,filled,53.37237578
24/05/2017,Writing and translation,filled,19.06578227
25/05/2017,Clerical and data entry,filled,22.93505799
25/05/2017,Creative and multimedia,filled,32.75592957
25/05/2017,Professional services,filled,2.924109132
25/05/2017,Sales and marketing support,filled,15.75769921
25/05/2017,Software development and technology,filled,51.76263893
25/05/2017,Writing and translation,filled,19.4497562
03/05/2016,Total,new,90.40745892
04/05/2016,Total,new,106.9741926
05/05/2016,Total,new,128.4855509
06/05/2016,Total,new,117.6103642
07/05/2016,Total,new,111.9935095
08/05/2016,Total,new,92.28970278
09/05/2016,Total,new,70.18080668
10/05/2016,Total,new,114.0251378
11/05/2016,Total,new,124.0787101
12/05/2016,Total,new,120.702622
13/05/2016,Total,new,116.8485036
14/05/2016,Total,new,108.9908824
15/05/2016,Total,new,81.25019317
16/05/2016,Total,new,65.63951991
17/05/2016,Total,new,125.9161387
18/05/2016,Total,new,107.5567918
19/05/2016,Total,new,108.6622366
20/05/2016,Total,new,65.10173595
21/05/2016,Total,new,127.0813372
22/05/2016,Total,new,69.73265338
23/05/2016,Total,new,60.36624942
24/05/2016,Total,new,108.2887756
25/05/2016,Total,new,115.6086128
26/05/2016,Total,new,111.5901715
27/05/2016,Total,new,117.5655489
28/05/2016,Total,new,99.99793953
29/05/2016,Total,new,72.4663885
30/05/2016,Total,new,68.14917839
31/05/2016,Total,new,92.43908721
01/06/2016,Total,new,115.6235512
02/06/2016,Total,new,111.3063411
03/06/2016,Total,new,118.9697625
04/06/2016,Total,new,94.59022305
05/06/2016,Total,new,81.48920826
06/06/2016,Total,new,68.4628857
07/06/2016,Total,new,106.9741926
08/06/2016,Total,new,122.794004
09/06/2016,Total,new,116.9680111
10/06/2016,Total,new,114.1446453
11/06/2016,Total,new,103.7624272
12/06/2016,Total,new,71.0173595
13/06/2016,Total,new,69.26956163
14/06/2016,Total,new,113.8159996
15/06/2016,Total,new,116.3704734
16/06/2016,Total,new,110.9926338
17/06/2016,Total,new,107.0339463
18/06/2016,Total,new,110.424973
19/06/2016,Total,new,70.4646371
20/06/2016,Total,new,66.16236543
21/06/2016,Total,new,120.8818833
22/06/2016,Total,new,129.3221037
23/06/2016,Total,new,107.3177767
24/06/2016,Total,new,112.0532633
25/06/2016,Total,new,101.2975841
26/06/2016,Total,new,71.27131304
27/06/2016,Total,new,67.16324113
28/06/2016,Total,new,116.728996
29/06/2016,Total,new,123.6903106
30/06/2016,Total,new,134.655128
01/07/2016,Total,new,109.7228661
02/07/2016,Total,new,94.9188688
03/07/2016,Total,new,70.09117602
04/07/2016,Total,new,62.45763148
05/07/2016,Total,new,93.39514758
06/07/2016,Total,new,156.9582239
07/07/2016,Total,new,107.1385154
08/07/2016,Total,new,92.99180961
09/07/2016,Total,new,85.31344975
10/07/2016,Total,new,73.13861845
11/07/2016,Total,new,65.4303817
12/07/2016,Total,new,105.5102251
13/07/2016,Total,new,105.0620718
14/07/2016,Total,new,115.6235512
15/07/2016,Total,new,109.0207593
16/07/2016,Total,new,102.7615515
17/07/2016,Total,new,67.50682532
18/07/2016,Total,new,74.3635708
19/07/2016,Total,new,106.9293772
20/07/2016,Total,new,126.9767681
21/07/2016,Total,new,123.839695
22/07/2016,Total,new,128.9187658
23/07/2016,Total,new,107.6762994
24/07/2016,Total,new,80.23437902
25/07/2016,Total,new,73.76603307
26/07/2016,Total,new,123.1077113
27/07/2016,Total,new,122.794004
28/07/2016,Total,new,116.6393654
29/07/2016,Total,new,118.8203781
30/07/2016,Total,new,110.2457116
31/07/2016,Total,new,76.9479215
01/08/2016,Total,new,72.94441869
02/08/2016,Total,new,107.900376
